target_id,star_id,planet_mass,planet_radius,clusterid,period,ecc,star_mass,star_radius,npl,radius,mass
22495.0,27814.0,1.618899158387954e-05,0.01277212709048215,1.0,112.76431825305717,0.025891666931192808,1.0,0.9506123,7,1.2529782950904962,1.3807338626836883
22495.0,27814.0,9.905530043196667e-06,0.007970323726594668,3.0,165.94090287468333,0.03900402819736145,1.0,0.9506123,7,0.9171608843566882,0.6772570630379389
22592.0,7570.0,4.931953169044546e-06,0.011270540737717005,1.0,3.0097990791418403,0.04187718383671608,0.982,0.88718015,7,1.2336815682438538,1.5049561746081495
22592.0,7570.0,1.0166243572624568e-05,0.019672650348447843,1.0,20.349523294788106,0.0403994528533536,0.982,0.88718015,7,2.0614385194508764,6.430606031890386
22592.0,7570.0,4.499829565806748e-06,0.01187460510486437,2.0,27.420588454960455,0.009437493401450957,0.982,0.88718015,7,1.3308859867050649,2.1902230240973095
22592.0,7570.0,8.019336543314002e-06,0.024984197251851904,2.0,83.98393779284125,0.04375238111497963,0.982,0.88718015,7,2.6944688529286314,6.139136582396329
22592.0,7570.0,6.948690835252179e-06,0.017439182716700353,1.0,292.493861657075,0.020591973658173494,0.982,0.88718015,7,1.7584212268720445,5.399006280361901
22608.0,57728.0,6.321960553665784e-05,0.01577427468305638,1.0,4.3281641009087535,0.02572180646733282,0.811,0.788246,6,1.8051496254221888,6.179372969277646
22608.0,57728.0,8.686441989184823e-05,0.031082386717422007,1.0,22.017545867227486,0.004960551524061912,0.811,0.788246,6,3.5000050647955256,8.370350842160686
22608.0,57728.0,1.2972051584332855e-05,0.014903855859808263,1.0,42.4003162548272,0.02277181667431176,0.811,0.788246,6,1.5929692270717788,4.370289423444181
22608.0,57728.0,1.0390572252446444e-05,0.02486657972173916,1.0,59.89477468121399,0.03245767786810052,0.811,0.788246,6,2.8680474174432247,6.284731367812041
22608.0,57728.0,2.2313204658751986e-05,0.01784664353792706,1.0,139.311233592056,0.022455319188129468,0.811,0.788246,6,1.8910754981048887,5.826227550819248
22615.0,44744.0,7.610628653416046e-06,0.009638385404828578,2.0,20.096441902233725,0.014951666168579444,0.797,0.64669675,6,1.064102330052195,1.090810799556496
22615.0,44744.0,3.4347660513830774e-07,0.005168428564808774,2.0,38.68932397206525,0.016301409731556207,0.797,0.64669675,6,0.5756246664664985,0.16611626537404206
22615.0,44744.0,2.674080015156229e-06,0.009716686560576808,2.0,95.2390122052619,0.055426608393670314,0.797,0.64669675,6,1.1052396648230252,1.2177784720620428
22615.0,44744.0,4.229216246974834e-06,0.009222611394601841,2.0,128.79158480272764,0.025859696012421916,0.797,0.64669675,6,0.9882878928812056,0.8597164906349498
22615.0,44744.0,4.6486230277825105e-07,0.004671489286567763,1.0,286.2815697241182,0.01253859202870722,0.797,0.64669675,6,0.5937509031364749,0.16335503391122058
22783.0,54895.0,2.876195559316834e-05,0.028199774058454332,1.0,57.90217345843628,0.018563556225888844,0.867,0.8050445,4,3.1379300978082663,6.705975435855162
22783.0,54895.0,8.090479650472066e-06,0.02495266862454312,1.0,124.3074954660917,0.0329582861289824,0.867,0.8050445,4,2.633701897942002,4.794201740005991
22783.0,54895.0,8.167628808333563e-06,0.036192357979963355,1.0,218.26455912918607,0.03359153678538024,0.867,0.8050445,4,3.4808395142328865,8.175466326881335
22842.0,42616.0,4.025379495810125e-05,0.027497257567123137,1.0,3.9255562638046873,0.03329767030006378,1.087,1.3964852,6,2.634961811995465,8.265362291682592
22842.0,42616.0,6.455957722835667e-05,0.023408907674952913,1.0,22.4279863303042,0.005622090334551262,1.087,1.3964852,6,2.6875070405883013,6.168448560327452
22842.0,42616.0,1.9539787783644027e-05,0.021900383098470855,1.0,40.23361188736964,0.01627002752740963,1.087,1.3964852,6,2.3604506006152035,5.311143378648877
22842.0,42616.0,3.0273600171961523e-05,0.02645956716213732,1.0,84.12098063387666,0.01221269899533651,1.087,1.3964852,6,2.8486365411115573,5.281258390763852
22842.0,42616.0,2.567385266961226e-05,0.028206508256173417,1.0,168.22173827587181,0.02344451840489052,1.087,1.3964852,6,3.3674828436575854,10.107557235660849
22932.0,21737.0,2.082526339608848e-05,0.021817755352664694,3.0,18.505955561390444,0.026279463521754125,0.845,0.8326805,4,2.4196045468927765,6.360546343184124
22932.0,21737.0,3.767689038730701e-05,0.047363578027248,3.0,68.53831642176897,0.022444589870248367,0.845,0.8326805,4,5.286239102519418,27.07595113083549
22932.0,21737.0,4.064328951052783e-05,0.016216229766717362,3.0,126.53362725754205,0.05582519740841917,0.845,0.8326805,4,1.8094449729904454,6.525952600091534
22940.0,78146.0,9.133054807098274e-06,0.01817405386172245,1.0,21.91447496381033,0.03666642416874757,0.688,0.6239342,4,1.9073477862571375,6.086182150073197
22940.0,78146.0,1.5666850043583332e-05,0.02884485156040196,1.0,181.63159250041147,0.004063230433201984,0.688,0.6239342,4,2.802424403282959,4.922169545578178
22940.0,78146.0,2.6479297257480083e-05,0.02230815957036476,2.0,266.22184039288464,0.01711012348692214,0.688,0.6239342,4,2.4844093006846792,5.406406349247211
23034.0,13749.0,9.746758926061324e-06,0.018252020995762626,1.0,46.84409218045643,0.038497006874746234,0.971,1.0596762,4,1.9769054791911784,6.292676065956588
23034.0,13749.0,8.435282697485734e-06,0.029849457086088143,1.0,82.65527825447708,0.009320122564880219,0.971,1.0596762,4,3.204024603249106,8.804339097156486
23034.0,13749.0,2.0300538450080715e-05,0.016164645709046382,1.0,162.507864263535,0.02215084448982926,0.971,1.0596762,4,1.6674959076274414,4.698156177347683
23091.0,7549.0,1.549326158900687e-05,0.02681944423994721,1.0,8.046939944685743,0.02441514143728516,1.122,1.3558202,5,2.8763763943184464,7.910940299298018
23091.0,7549.0,6.941899849089163e-05,0.027792989052479927,1.0,78.47476217103633,0.037469895022372524,1.122,1.3558202,5,3.073968584184511,4.830568835855026
23091.0,7549.0,7.159305678925613e-06,0.04306543647014751,1.0,121.14575287251179,0.005238542755209873,1.122,1.3558202,5,4.904412603343023,23.380828247494712
23091.0,7549.0,1.8846991228585918e-05,0.02125655655704472,1.0,265.40337578660933,0.020000286497352554,1.122,1.3558202,5,2.1109144211706927,4.639089629250678
23327.0,48750.0,2.9285693671471072e-05,0.026415749385530644,1.0,6.299776819496469,0.021062169840715503,0.927,1.0212288,7,2.8416657654834725,8.234364347201161
23327.0,48750.0,9.698622458060326e-06,0.03909138972702465,1.0,24.246814092273528,0.018721361773826335,0.927,1.0212288,7,4.219645318768924,15.017060009142288
23327.0,48750.0,5.3887976388631744e-05,0.018621244656353342,3.0,36.15720817333598,0.01509809759149965,0.927,1.0212288,7,1.9935906073916867,6.879276587724538
23327.0,48750.0,5.047107386250807e-06,0.036431396205485744,3.0,140.5163503026203,0.01091563573520636,0.927,1.0212288,7,4.629766133657112,22.147550396574353
23327.0,48750.0,2.1212465494058446e-05,0.026783068095350398,1.0,256.57949419902195,0.012052949412850279,0.927,1.0212288,7,2.993321010333502,5.919132051051054
23341.0,76878.0,2.2573440813583185e-05,0.02550198031062647,1.0,35.94084889759485,0.05891770057643896,0.983,0.98618644,5,2.9753014168961958,7.266065853796756
23341.0,76878.0,2.2759426499488148e-05,0.021810300481161535,1.0,167.10366575534786,0.01522590300412744,0.983,0.98618644,5,2.346319877302293,4.68159419811383
23392.0,43441.0,2.254474760057267e-05,0.012983023976304499,1.0,15.963175167493027,0.03161159160205828,0.751,0.88518596,6,1.3003317940120118,1.913969611288456
23392.0,43441.0,1.025948278851389e-05,0.007853753099359125,1.0,24.875444907478023,0.009439021398771058,0.751,0.88518596,6,0.8004276671479318,0.47309813643935883
23392.0,43441.0,6.384258112440113e-06,0.011873331311326967,1.0,49.14090574093239,0.05381850727165117,0.751,0.88518596,6,1.3561847860175875,2.291632490388043
23392.0,43441.0,1.0004170887441433e-05,0.012361586126985537,1.0,85.86921480274694,0.03465026920129443,0.751,0.88518596,6,1.172676696466358,1.3524592607498547
23392.0,43441.0,7.272694506037138e-06,0.013918966449137775,1.0,127.90031505802129,0.02146862035752703,0.751,0.88518596,6,1.4218376920441957,2.279593090663033
23513.0,59024.0,1.474849886974685e-05,0.010079921290761571,1.0,29.62345888959528,0.02600210069021899,1.233,1.0610718,6,1.0236089408599789,0.9798146086426472
23513.0,59024.0,1.305516650485219e-05,0.009768777243337582,1.0,42.43338486332213,0.021107923835680317,1.233,1.0610718,6,1.232411920871047,1.5055558767129356
23513.0,59024.0,6.9906330407210165e-06,0.01134311037585821,1.0,72.69461807804029,0.031512128916630265,1.233,1.0610718,6,1.2115123957191871,1.645371370310479
23513.0,59024.0,7.5113315650881495e-06,0.00853117008713884,1.0,126.97023226816303,0.023790872274944634,1.233,1.0610718,6,1.237136350883226,1.546285403931372
23513.0,59024.0,2.8752828840775632e-06,0.010145595590913907,1.0,190.72189939463388,0.019815739779488868,1.233,1.0610718,6,1.2362495412020151,1.6782940568204292
23561.0,25114.0,1.4442220732362464e-05,0.013092977612982993,1.0,36.80176677345192,0.012840009291579121,0.86,1.2547005,6,1.3859631791565499,2.52163786572034
23561.0,25114.0,1.8648158896797187e-05,0.014509334094576366,1.0,71.12774565509719,0.015259828569308234,0.86,1.2547005,6,1.5323780752561569,3.7410144861948216
23561.0,25114.0,2.278468122796836e-05,0.020541419394347924,1.0,118.21000776523837,0.032550672125457286,0.86,1.2547005,6,2.119904201459096,6.874496789511355
23561.0,25114.0,3.3289478482416825e-07,0.00485435859336185,2.0,162.06132716867475,0.0118239625376727,0.86,1.2547005,6,0.38257229838556156,0.11644478508505002
23561.0,25114.0,3.3142260215145685e-07,0.005316504867023093,2.0,235.2222612945505,0.018393588206619443,0.86,1.2547005,6,0.5907462268743988,0.17208360487232524
23623.0,29175.0,3.0104332285152934e-05,0.03378000857087658,3.0,4.642475329909612,0.02398397599087183,1.017,1.2573662,8,3.576871286261227,14.170760712464956
23623.0,29175.0,4.433673059804218e-06,0.011551138845009096,2.0,12.601713588741706,0.020783560664914057,1.017,1.2573662,8,1.2169932232974119,1.7200349016585312
23623.0,29175.0,9.759377857652718e-06,0.02819366813356745,3.0,25.127571599037555,0.02285363591765716,1.017,1.2573662,8,3.131087010199919,8.716420303805561
23623.0,29175.0,1.4538235630864865e-05,0.01832987149903434,3.0,41.371725598160936,0.0293661090570079,1.017,1.2573662,8,2.056617595632563,6.066671482948637
23623.0,29175.0,5.7190317365618025e-05,0.030964370885129877,2.0,62.54169102637861,0.014249645369777466,1.017,1.2573662,8,3.794227927396365,11.317902393820008
23623.0,29175.0,6.713868946266774e-06,0.013702788256454887,1.0,160.78370360103276,0.021700751380762304,1.017,1.2573662,8,1.5367954248623958,3.620256678107567
23623.0,29175.0,3.338905208205569e-05,0.01678799043560437,2.0,268.57031285748167,0.014964122741329617,1.017,1.2573662,8,2.096002842758461,6.278647741531197
23636.0,19241.0,1.552054851628911e-05,0.018883505005394097,1.0,8.894205751943122,0.039625468228742716,0.809,0.8500991,6,2.2202823475075935,7.036905324376408
23636.0,19241.0,7.2936288542032496e-06,0.026146387151594265,1.0,13.6933304366779,0.045764695632126484,0.809,0.8500991,6,2.976756370327393,7.7229963688694525
23636.0,19241.0,5.165287570883849e-06,0.03063700868591138,1.0,21.226594161287338,0.03757892359563595,0.809,0.8500991,6,2.921324778376105,6.13843257664223
23636.0,19241.0,8.260307441463645e-06,0.007882028243080775,2.0,54.21015507137491,0.02168882017369212,0.809,0.8500991,6,0.862868490208927,0.5739545172587044
23636.0,19241.0,1.724762652257327e-05,0.025136205801453027,1.0,123.96079014290065,0.015115830211390258,0.809,0.8500991,6,2.7393876916952618,5.498682796749856
23643.0,53295.0,1.4511090181390259e-05,0.0139403102934695,3.0,5.218459032513657,0.029507282580493413,1.034,1.5292225,8,1.5427754554441369,3.9893309285734406
23643.0,53295.0,2.4993032797768e-06,0.0070218924855372945,2.0,22.671174288240707,0.011180178647134898,1.034,1.5292225,8,0.7271621125697812,0.31192814916660627
23643.0,53295.0,3.692826852172621e-06,0.007051009530354978,2.0,54.07888383530436,0.03598821858264171,1.034,1.5292225,8,0.7076891589203489,0.3051190531358716
23643.0,53295.0,3.07880004055599e-07,0.005710235218336574,1.0,95.81352995189954,0.016068141694302023,1.034,1.5292225,8,0.5494857542354374,0.1426927403628152
23643.0,53295.0,4.1197354903462714e-07,0.0047932988384544566,1.0,179.4716164709337,0.03129089335383222,1.034,1.5292225,8,0.5228419516118032,0.12820694287129647
23643.0,53295.0,3.614996052489494e-07,0.005398188415116109,1.0,223.11662680053044,0.009704330807410209,1.034,1.5292225,8,0.6188264798018126,0.19239001136522843
23643.0,53295.0,3.0944167241699795e-07,0.004957829243985789,2.0,264.54408593069417,0.03664994371911827,1.034,1.5292225,8,0.5853249951741408,0.17059135784641538
23700.0,74982.0,8.880054542332186e-06,0.020658692109972773,2.0,15.065898658230877,0.0434114269125864,0.912,1.313087,3,2.367186110209717,6.083834440825283
23700.0,74982.0,8.548807623133853e-06,0.022100360500966892,1.0,236.2715795297857,0.03201077703109839,0.912,1.313087,3,2.1812796733625266,4.745682107890667
23781.0,19992.0,2.6050021714053624e-06,0.006326729781923482,1.0,9.214743010671253,0.01602357478922075,0.939,1.2870164,10,0.6611907392014182,0.24398277946410024
23781.0,19992.0,5.523425887533493e-07,0.005012165485993984,1.0,15.035106018857386,0.012285894450522817,0.939,1.2870164,10,0.543805129998483,0.13899532861575206
23781.0,19992.0,1.3416070359432506e-06,0.006984407817937115,1.0,17.666689533920902,0.009059128372900807,0.939,1.2870164,10,0.8197768120151301,0.4896056691949303
23781.0,19992.0,3.231291763633097e-07,0.0057782211416067325,1.0,23.174650816526714,0.012107914581883353,0.939,1.2870164,10,0.6122144039929768,0.20118954771646735
23781.0,19992.0,1.8513683782120366e-05,0.046481549978069595,2.0,36.1204097322369,0.02534151154885858,0.939,1.2870164,10,5.188468906094641,26.177183233705247
23781.0,19992.0,5.974619054508069e-06,0.04278130088226563,2.0,67.5177278779696,0.015508499774544474,0.939,1.2870164,10,4.522869566073554,20.46048913086726
23781.0,19992.0,6.867554531016893e-06,0.03662634966949457,2.0,93.10777646122216,0.030781463287866,0.939,1.2870164,10,4.002415171919435,17.049128608072213
23781.0,19992.0,9.477376480197067e-06,0.0338323167909058,2.0,169.8713867559361,0.03525419181882242,0.939,1.2870164,10,3.57696694885856,9.117094633890067
23781.0,19992.0,1.4623584977151094e-05,0.030959615853907854,2.0,252.2619417026176,0.015490774769885224,0.939,1.2870164,10,3.1011547108838666,5.130628174027919
23785.0,30966.0,1.707464670844134e-05,0.011106577006996346,1.0,32.53735280369766,0.029778030454462916,1.15,1.421882,5,1.284936730900978,2.039626328226828
23785.0,30966.0,3.9589973772623285e-06,0.007550538375129732,1.0,52.897639082781296,0.03669728367965748,1.15,1.421882,5,0.7897461398236924,0.42493377463251825
23785.0,30966.0,3.865649096208419e-06,0.015691480571732568,1.0,116.90285948514901,0.015913575323688034,1.15,1.421882,5,1.616067231099983,4.336853917503645
23785.0,30966.0,1.4007185780079095e-05,0.00857396038158385,1.0,221.9619530001898,0.029296932519514814,1.15,1.421882,5,0.9446923071710939,0.7304015124498557
23825.0,45848.0,1.1350425858520593e-05,0.023234057113915237,1.0,19.814099897451282,0.05071902721420981,0.742,0.6722717,7,2.428423409142501,6.468474688419917
23825.0,45848.0,1.1187138526468799e-05,0.02055585026935375,1.0,33.421719264816964,0.045621208014397355,0.742,0.6722717,7,2.3418969689541376,5.557537920972392
23825.0,45848.0,1.7478485735271576e-05,0.007657167717908271,2.0,74.39773097295532,0.010306749501093171,0.742,0.6722717,7,0.8521514898825383,0.4564810574223142
23825.0,45848.0,7.856360778936015e-06,0.011247658392667559,2.0,131.0482863319833,0.04454398624184392,0.742,0.6722717,7,1.2013678741154126,1.622141222704467
23825.0,45848.0,1.208289151091945e-05,0.0111794502413917,2.0,265.10714415122874,0.027042921773771704,0.742,0.6722717,7,1.272083912203995,1.9144769426012997
23836.0,72788.0,4.985590243394099e-06,0.007143707253414013,2.0,73.43751688709321,0.00924381076904997,0.917,1.0790554,5,0.8046923359107153,0.4619326242027037
23836.0,72788.0,2.315216726610444e-05,0.0203095309670841,1.0,104.59788543233238,0.015750816677871666,0.917,1.0790554,5,2.231483598622765,4.826481614295586
23836.0,72788.0,5.1984130988519745e-06,0.01468567714656653,2.0,194.83644775440735,0.016521337857817838,0.917,1.0790554,5,1.5434630143809271,3.6120331942336956
23836.0,72788.0,1.241624835599872e-05,0.012056718517298708,1.0,284.77964059779663,0.03929918053871864,0.917,1.0790554,5,1.3223900566915967,1.744180101676474
23956.0,17180.0,1.951034028604611e-05,0.019971203596846794,2.0,9.080027251402912,0.0411257084732346,0.812,0.7535428,7,2.0806127589470487,7.505279089819878
23956.0,17180.0,4.1924111973590536e-05,0.041767618669652645,2.0,18.650771006941238,0.032854471460297796,0.812,0.7535428,7,4.643781705306066,20.47925513204358
23956.0,17180.0,1.922793866279784e-05,0.03779087542012802,1.0,45.3199351465772,0.021576063211441524,0.812,0.7535428,7,3.998944113828543,10.100856049350543
23956.0,17180.0,1.6830852698667003e-06,0.013393100247032174,1.0,64.64865806987207,0.04021491233968788,0.812,0.7535428,7,1.5583333920260563,3.906405998850299
23956.0,17180.0,4.1207336652330965e-05,0.024600728844418183,1.0,127.30962088605969,0.0459153833951328,0.812,0.7535428,7,2.6872339651948405,5.072919656777698
23956.0,17180.0,5.649627222192307e-05,0.029368099028994666,1.0,233.945737017107,0.043315143745472885,0.812,0.7535428,7,2.8787962883048923,5.370657699324276
24016.0,63190.0,1.3542909198185837e-05,0.013564441300233859,1.0,3.026452060654254,0.012652441885645929,1.016,1.2450087,6,1.5783982275250417,4.260232334229377
24016.0,63190.0,1.0073172494199923e-05,0.030628218331173046,1.0,12.629803629594475,0.023105126844021384,1.016,1.2450087,6,3.5722366969931327,13.173785601194751
24016.0,63190.0,2.8732393360503335e-05,0.029426895737857804,1.0,19.74686312832579,0.018794391884339717,1.016,1.2450087,6,3.2525546486396224,7.355422892465263
24016.0,63190.0,2.633114339073641e-05,0.02243016990031809,1.0,44.48956566228862,0.02248964101954823,1.016,1.2450087,6,2.5504035687341116,4.998817990952551
24016.0,63190.0,8.834782281098693e-06,0.024191110553851175,1.0,92.71227783280057,0.005239477724963933,1.016,1.2450087,6,2.706879904851754,4.921678687704686
24045.0,48000.0,1.6273835381900934e-05,0.021273003250039633,1.0,5.840801258810497,0.020891271586899483,0.95,1.0693228,4,2.3602798543413175,7.297473858176749
24045.0,48000.0,2.2006264709970766e-05,0.022731796525314478,1.0,60.391059836159606,0.04350705611232003,0.95,1.0693228,4,2.466832164753706,4.5894330562321715
24045.0,48000.0,4.080268606228413e-06,0.014342249641678517,1.0,123.98429247567773,0.008712234563961682,0.95,1.0693228,4,1.7049240049840964,4.758705953439284
24064.0,56427.0,8.000545023522712e-06,0.02661790593883697,1.0,11.987436720374257,0.05664863182867923,1.093,1.1022928,6,2.82683748194246,7.536067225443491
24064.0,56427.0,8.154185875745666e-06,0.029142272817135932,1.0,31.010623605153757,0.014895653347652067,1.093,1.1022928,6,3.0582683639185038,7.087084147257404
24064.0,56427.0,1.4320675257238256e-05,0.018032757253333292,1.0,59.48838205787696,0.025478451922041023,1.093,1.1022928,6,2.0467446052057956,5.105776884447595
24064.0,56427.0,1.527398782901004e-05,0.02643883527001046,1.0,99.5603815392763,0.00721228366712498,1.093,1.1022928,6,3.007915693281372,7.449787506477309
24064.0,56427.0,2.7100413100116158e-05,0.027484051795650985,1.0,263.76346832078406,0.03316085941892391,1.093,1.1022928,6,3.0506906261474023,7.441283168309182
24075.0,14586.0,3.0146020122173742e-05,0.015225368741562835,1.0,27.558803422612666,0.0429030889826193,0.702,0.6186357,6,1.603384366201772,4.467005357529686
24075.0,14586.0,1.1546620961142233e-05,0.017217420300689512,1.0,146.37427452189948,0.019447359908278596,0.702,0.6186357,6,1.8561041137845067,6.54195983487677
24075.0,14586.0,6.153987012949472e-06,0.022675618315065905,1.0,219.13003787823416,0.02139382905828076,0.702,0.6186357,6,2.253116588853389,5.44225617840878
24078.0,65999.0,3.2134613765662753e-06,0.012174966586695174,2.0,3.7049290860358415,0.04781164532971055,0.821,0.97414106,7,1.3139112042002885,2.2027548425752363
24078.0,65999.0,7.978379540574686e-06,0.012560805436604873,2.0,17.883225053154078,0.043873800978513976,0.821,0.97414106,7,1.5113090313230364,3.204677118350256
24078.0,65999.0,3.3500895006803618e-06,0.006687585130675548,2.0,69.50640170762523,0.02363626539369818,0.821,0.97414106,7,0.7367457085327477,0.3256770352320109
24078.0,65999.0,3.7708056044855594e-07,0.004823621205281685,1.0,125.87898428775922,0.022569866103672884,0.821,0.97414106,7,0.568392466118444,0.1523177729047499
24078.0,65999.0,6.089782770620772e-06,0.006381348590166128,1.0,249.53350948609568,0.03645230020237125,0.821,0.97414106,7,0.6851111139556929,0.2613630948071726
24172.0,18675.0,9.362973298824465e-06,0.007047895363812584,1.0,3.6127660546880977,0.03268241700521248,1.07,1.3605585,9,0.7491639744754192,0.35436261252992585
24172.0,18675.0,1.1057579936874459e-05,0.006735169332397764,1.0,5.269276569238411,0.022780020250909073,1.07,1.3605585,9,0.7136180142131193,0.305684106076055
24172.0,18675.0,6.735063537744302e-06,0.014053472934195139,1.0,13.051377223841419,0.022955505683638,1.07,1.3605585,9,1.3747033290051067,0.5081496068362403
24172.0,18675.0,1.3205743555946855e-06,0.006216537127344831,1.0,19.255459106617103,0.019517383413966128,1.07,1.3605585,9,0.6768146195647335,0.2559346497997139
24172.0,18675.0,8.272789839433486e-06,0.008667402143031272,1.0,34.596980472719196,0.006686869895635623,1.07,1.3605585,9,0.8958464029567862,0.6211384983765268
24172.0,18675.0,6.538444635360862e-06,0.009602784416673775,1.0,45.81401508075127,0.032033052477346405,1.07,1.3605585,9,1.010359949517609,0.942487117825902
24172.0,18675.0,6.74007510446568e-06,0.012368218838645213,1.0,63.63950231769261,0.037918293267864715,1.07,1.3605585,9,1.3010493270029264,2.0464138045862788
24172.0,18675.0,2.4383403194924317e-05,0.01532590030119169,1.0,211.3957221837823,0.010775976075707513,1.07,1.3605585,9,1.568038501198737,3.5912431912539517
24208.0,7508.0,2.2107641032847244e-05,0.008449971915279676,3.0,12.811596968820838,0.010878500150301798,1.07,0.9395169,6,0.9857398611091593,0.8295694409344652
24208.0,7508.0,3.31308338845481e-06,0.0062703688651706765,1.0,25.324315190292317,0.013793404397973415,1.07,0.9395169,6,0.7743577276926543,0.36388426828130616
24208.0,7508.0,3.027764769340702e-07,0.006183581091296983,3.0,32.604141519783745,0.02099539265134602,1.07,0.9395169,6,0.5861190733773181,0.16247433179921278
24208.0,7508.0,3.8791114949924975e-06,0.009301326532253061,1.0,52.555292850999415,0.022344388218962737,1.07,0.9395169,6,1.0919613123475271,1.1970965697491753
24208.0,7508.0,3.0292641461207314e-07,0.005183421611936974,1.0,111.66079413179261,0.018403201659390123,1.07,0.9395169,6,0.5244321948223634,0.1291361581570319
24278.0,52141.0,8.25356994835185e-06,0.012214190553809071,1.0,12.397793004146079,0.017840211610529202,0.863,0.7906886,8,1.3306174793228336,2.308214071358404
24278.0,52141.0,7.75260127781156e-06,0.008535878613480152,1.0,18.078733725184286,0.01883303280773529,0.863,0.7906886,8,0.8850979795270458,0.6459757708377313
24278.0,52141.0,1.0111343309477452e-05,0.016945543392496577,1.0,49.68009092994412,0.004231229504660226,0.863,0.7906886,8,1.7928467840663949,6.0914727893644525
24278.0,52141.0,6.720196426033696e-06,0.01139373841356249,1.0,113.64460801768321,0.03541264582485648,0.863,0.7906886,8,1.2772921863170088,1.865244603055991
24278.0,52141.0,7.302409452888384e-06,0.008812783035366725,1.0,242.7281624879489,0.024221866642256326,0.863,0.7906886,8,0.9766683695089546,0.8161039098209406
24320.0,37158.0,1.2917692923520481e-05,0.01426666665047325,2.0,5.183148782758229,0.025053844331782003,1.497,0.99729717,7,1.6021712240142194,3.7625878740988195
24320.0,37158.0,5.305522185765462e-06,0.01310147104656659,2.0,10.215705779118235,0.04367841174803943,1.497,0.99729717,7,1.3580643252021736,2.475006114356285
24320.0,37158.0,5.553338541367453e-06,0.008281819097216916,2.0,16.37018477929855,0.04562333731594449,1.497,0.99729717,7,0.8591165571315976,0.557906901606452
24320.0,37158.0,7.296748229984124e-05,0.03045213800632926,1.0,27.89273513913025,0.039458975460294705,1.497,0.99729717,7,2.89263281135383,5.945675496364062
24320.0,37158.0,4.853269824506286e-06,0.010933501514842504,2.0,62.30337349852545,0.02336107496565319,1.497,0.99729717,7,1.1374809742330743,1.4215324530288753
24320.0,37158.0,2.9914010065791854e-05,0.04404144280046951,1.0,140.9046807921724,0.01925625600377835,1.497,0.99729717,7,4.695467950966547,21.403398814279868
24329.0,35507.0,2.0760183746215825e-05,0.024437223520975677,1.0,60.75317397620514,0.013030890981784192,1.111,1.2604938,3,2.6605125301764665,5.925389068514228
24329.0,35507.0,9.0201024247967e-05,0.02873162559689149,1.0,188.56723980274506,0.002072137380259484,1.111,1.2604938,3,3.2186303295669476,6.585494183558631
24341.0,72360.0,1.6730199236642335e-05,0.026487386818723223,1.0,64.85800936852823,0.04075659356290281,0.861,1.0496312,2,2.973122823916259,7.791991797076536
24495.0,67501.0,1.1584584953375442e-05,0.012798376723958149,1.0,81.39744486583584,0.009377901057196988,0.57,0.6106337,2,1.3832669648758948,2.7823239517090537
24514.0,46309.0,1.499254589520802e-05,0.023257515169579947,1.0,11.671285844278506,0.0047665157418991695,1.041,1.2395215,6,2.554856936497101,6.851653189750334
24514.0,46309.0,1.962430390303515e-05,0.0191746270045083,1.0,17.620254377607914,0.02105311652521352,1.041,1.2395215,6,2.091705483951914,6.017899497991318
24514.0,46309.0,1.4140738018784408e-05,0.022754043756973014,1.0,34.32051268246956,0.014504411492515995,1.041,1.2395215,6,2.5786986802474003,6.143142711372724
24514.0,46309.0,8.512641809728057e-06,0.024307935031556958,1.0,54.851866638495146,0.006410624297599052,1.041,1.2395215,6,2.6166842598994893,4.871500419132991
24514.0,46309.0,1.8817853584032923e-05,0.026723972078235198,1.0,156.80866255386454,0.03172590951128782,1.041,1.2395215,6,3.162120621885739,7.735146825366684
24531.0,26035.0,3.093594906750419e-05,0.012451488788390393,1.0,3.144141397677621,0.024971800119151413,1.181,1.2512975,5,1.3500293482552994,2.5590025778055083
24531.0,26035.0,9.64687197926412e-06,0.014093969543116092,1.0,26.437357328681866,0.07608394536762864,1.181,1.2512975,5,1.436296355692045,2.452730402881672
24531.0,26035.0,3.357413290657224e-05,0.013938993452317512,1.0,76.54147959919345,0.0328337308294473,1.181,1.2512975,5,1.8404213255763284,4.545628891945583
24531.0,26035.0,3.474093844013387e-05,0.02219006755469021,1.0,288.30727304253156,0.02756617009286078,1.181,1.2512975,5,2.429917767495397,5.487782100047826
24571.0,324.0,4.725115831778784e-05,0.028611822456872774,1.0,68.3613038125184,0.03439736434206572,1.067,1.117331,5,3.021050593094897,5.917526615702556
24571.0,324.0,1.0099186598744127e-05,0.03604514214003826,1.0,281.14491357158994,0.015891113501972844,1.067,1.117331,5,4.5314915326610965,10.446533756246659
24577.0,25494.0,2.044537921588367e-05,0.015959634123722064,1.0,3.435489628492116,0.025861991539409726,0.634,0.5982662,7,1.7936466213156081,6.05953410835947
24577.0,25494.0,1.3817901499142023e-05,0.021217561115933318,1.0,16.28597384071309,0.02625429586528833,0.634,0.5982662,7,2.31698872255783,5.857651552080326
24577.0,25494.0,8.855081039797222e-05,0.029526465317238463,2.0,35.98878214630675,0.009535693001708093,0.634,0.5982662,7,3.112772295524797,7.541148448226312
24577.0,25494.0,9.244114358533165e-06,0.012021652253848658,1.0,63.85135865682058,0.022834052942515025,0.634,0.5982662,7,1.3181479872681117,2.1056114136420057
